importe,year,title_encoded,entidad_encoded,proveedor_encoded,importe_categoria,facturas_por_proveedor,importe_promedio_por_año,importe_relativo_al_proveedor,diferencia_con_media_importe
100.0,2017,356,71,307,bajo,44,18449.532506666666,0.6959382512969758,-23334.472904000002
150.0,2023,6666,71,307,bajo,44,23087.897503337783,1.0439073769454639,-23284.472904000002
100.0,2024,6657,71,307,bajo,44,44752.81413533835,0.6959382512969758,-23334.472904000002
50.0,2024,6671,71,307,bajo,44,44752.81413533835,0.3479691256484879,-23384.472904000002
200.0,2019,6633,71,307,bajo,44,10601.82814473684,1.3918765025939517,-23234.472904000002
150.0,2019,6633,71,307,bajo,44,10601.82814473684,1.0439073769454639,-23284.472904000002
100.0,2014,352,71,307,bajo,44,12795.017135614702,0.6959382512969758,-23334.472904000002
250.0,2017,359,71,307,bajo,44,18449.532506666666,1.7398456282424397,-23184.472904000002
125.0,2016,352,71,307,bajo,44,13520.933636363638,0.8699228141212199,-23309.472904000002
100.0,2024,6656,71,307,bajo,44,44752.81413533835,0.6959382512969758,-23334.472904000002
99.99,2024,6668,71,307,bajo,44,44752.81413533835,0.6958686574718461,-23334.482904
100.0,2014,352,71,307,bajo,44,12795.017135614702,0.6959382512969758,-23334.472904000002
250.0,2024,6670,71,307,bajo,44,44752.81413533835,1.7398456282424397,-23184.472904000002
300.0,2019,6633,71,307,bajo,44,10601.82814473684,2.0878147538909277,-23134.472904000002
150.0,2023,6683,71,307,bajo,44,23087.897503337783,1.0439073769454639,-23284.472904000002
250.0,2013,352,71,307,bajo,44,11912.799832258064,1.7398456282424397,-23184.472904000002
150.0,2021,6663,71,307,bajo,44,27085.747595419845,1.0439073769454639,-23284.472904000002
250.0,2024,6657,71,307,bajo,44,44752.81413533835,1.7398456282424397,-23184.472904000002
99.99,2024,6680,71,307,bajo,44,44752.81413533835,0.6958686574718461,-23334.482904
200.0,2019,6633,71,307,bajo,44,10601.82814473684,1.3918765025939517,-23234.472904000002
125.0,2016,357,71,307,bajo,44,13520.933636363638,0.8699228141212199,-23309.472904000002
50.0,2022,6673,71,307,bajo,44,28270.918252788106,0.3479691256484879,-23384.472904000002
200.0,2021,6661,71,307,bajo,44,27085.747595419845,1.3918765025939517,-23234.472904000002
59.97,2021,6655,71,307,bajo,44,27085.747595419845,0.4173541693027964,-23374.502904
100.0,2021,6653,71,307,bajo,44,27085.747595419845,0.6959382512969758,-23334.472904000002
150.0,2023,6665,71,307,bajo,44,23087.897503337783,1.0439073769454639,-23284.472904000002
100.0,2017,358,71,307,bajo,44,18449.532506666666,0.6959382512969758,-23334.472904000002
250.0,2020,6635,71,307,bajo,44,58496.831775956285,1.7398456282424397,-23184.472904000002
100.0,2020,6635,71,307,bajo,44,58496.831775956285,0.6959382512969758,-23334.472904000002
100.0,2014,352,71,307,bajo,44,12795.017135614702,0.6959382512969758,-23334.472904000002
300.0,2020,6652,71,307,bajo,44,58496.831775956285,2.0878147538909277,-23134.472904000002
50.0,2024,6669,71,307,bajo,44,44752.81413533835,0.3479691256484879,-23384.472904000002
77.48,2019,6633,71,307,bajo,44,10601.82814473684,0.5392129571048969,-23356.992904000002
250.0,2020,6636,71,307,bajo,44,58496.831775956285,1.7398456282424397,-23184.472904000002
100.0,2022,6662,71,307,bajo,44,28270.918252788106,0.6959382512969758,-23334.472904000002
125.0,2016,352,71,307,bajo,44,13520.933636363638,0.8699228141212199,-23309.472904000002
100.0,2023,6684,71,307,bajo,44,23087.897503337783,0.6959382512969758,-23334.472904000002
100.0,2013,352,71,307,bajo,44,11912.799832258064,0.6959382512969758,-23334.472904000002
250.0,2020,6634,71,307,bajo,44,58496.831775956285,1.7398456282424397,-23184.472904000002
59.97,2021,6654,71,307,bajo,44,27085.747595419845,0.4173541693027964,-23374.502904
310.57,2019,2341,83,148,bajo,45,10601.82814473684,2.9057882272709317,-23123.902904000002
397.12,2022,2338,83,148,bajo,45,28270.918252788106,3.715576587609339,-23037.352904000003
85.06,2012,2340,83,148,bajo,45,9574.647017291067,0.7958474630893694,-23349.412904
45.4,2022,2345,113,148,bajo,45,28270.918252788106,0.42477633228612,-23389.072904
40.08,2015,2346,83,148,bajo,45,18935.184909793814,0.3750007796922399,-23394.392904
39.34,2012,2353,83,148,bajo,45,9574.647017291067,0.36807711260211373,-23395.132904000002
40.08,2017,4087,83,148,bajo,45,18449.532506666666,0.3750007796922399,-23394.392904
40.08,2016,2351,83,148,bajo,45,13520.933636363638,0.3750007796922399,-23394.392904
40.08,2016,2352,83,148,bajo,45,13520.933636363638,0.3750007796922399,-23394.392904
242.77,2024,2339,83,148,bajo,45,44752.81413533835,2.2714306209053166,-23191.702904
85.06,2013,2340,83,148,bajo,45,11912.799832258064,0.7958474630893694,-23349.412904
45.41,2018,2345,113,148,bajo,45,18593.686696891193,0.4248698953549055,-23389.062904000002
140.44,2022,2345,113,148,bajo,45,28270.918252788106,1.3139997380234074,-23294.032904000003
135.12,2018,4090,83,148,bajo,45,18593.686696891193,1.2642241854295273,-23299.352904000003
40.08,2013,2351,83,148,bajo,45,11912.799832258064,0.3750007796922399,-23394.392904
147.44,2024,2344,113,148,bajo,45,44752.81413533835,1.3794938861732498,-23287.032904000003
220.61,2019,2342,83,148,bajo,45,10601.82814473684,2.064094860476673,-23213.862904
39.34,2012,2353,83,148,bajo,45,9574.647017291067,0.36807711260211373,-23395.132904000002
45.4,2021,2337,83,148,bajo,45,27085.747595419845,0.42477633228612,-23389.072904
40.08,2013,2351,83,148,bajo,45,11912.799832258064,0.3750007796922399,-23394.392904
270.24,2019,2720,83,148,bajo,45,10601.82814473684,2.5284483708590546,-23164.232904
45.4,2021,2345,113,148,bajo,45,27085.747595419845,0.42477633228612,-23389.072904
45.4,2020,2335,83,148,bajo,45,58496.831775956285,0.42477633228612,-23389.072904
125.14,2016,2351,83,148,bajo,45,13520.933636363638,1.1708482427816094,-23309.332904000003
115.18,2019,2354,83,148,bajo,45,10601.82814473684,1.0776594262712622,-23319.292904
47.66,2024,2356,83,148,bajo,45,44752.81413533835,0.4459215858316405,-23386.812904000002
140.44,2022,2345,113,148,bajo,45,28270.918252788106,1.3139997380234074,-23294.032904000003
45.4,2021,2338,83,148,bajo,45,27085.747595419845,0.42477633228612,-23389.072904
231.23,2022,2343,83,148,bajo,45,28270.918252788106,2.163458839526862,-23203.242904000002
85.06,2013,2348,83,148,bajo,45,11912.799832258064,0.7958474630893694,-23349.412904
83.52,2012,2340,83,148,bajo,45,9574.647017291067,0.781438750496404,-23350.952904
47.66,2024,2336,83,148,bajo,45,44752.81413533835,0.4459215858316405,-23386.812904000002
85.06,2013,4089,83,148,bajo,45,11912.799832258064,0.7958474630893694,-23349.412904
40.08,2014,2351,83,148,bajo,45,12795.017135614702,0.3750007796922399,-23394.392904
45.4,2018,4088,83,148,bajo,45,18593.686696891193,0.42477633228612,-23389.072904
40.08,2013,2341,83,148,bajo,45,11912.799832258064,0.3750007796922399,-23394.392904
54.42,2017,2721,83,148,bajo,45,18449.532506666666,0.5091702203306311,-23380.052904000004
231.23,2021,2338,83,148,bajo,45,27085.747595419845,2.163458839526862,-23203.242904000002
45.4,2022,2338,83,148,bajo,45,28270.918252788106,0.42477633228612,-23389.072904
195.11,2024,2347,83,148,bajo,45,44752.81413533835,1.8255090350736758,-23239.362904
140.44,2020,2355,83,148,bajo,45,58496.831775956285,1.3139997380234074,-23294.032904000003
205.3,2018,2349,83,148,bajo,45,18593.686696891193,1.9208498021660891,-23229.172904000003
45.4,2019,2345,113,148,bajo,45,10601.82814473684,0.42477633228612,-23389.072904
140.44,2021,2337,83,148,bajo,45,27085.747595419845,1.3139997380234074,-23294.032904000003
39.34,2012,2350,83,148,bajo,45,9574.647017291067,0.36807711260211373,-23395.132904000002
365.21,2019,470,107,142,bajo,1,10601.82814473684,1.0,-23069.262904000003
11828.96,2020,1353,113,206,alto,3,58496.831775956285,1.1741062492493695,-11605.512904000003
1225.73,2021,4844,113,206,medio,3,27085.747595419845,0.12166219624484569,-22208.742904000002
17169.9,2018,1432,113,206,alto,3,18593.686696891193,1.7042315545057851,-6264.572904000001
693.94,2024,5589,85,2,medio,152,44752.81413533835,0.32420262534992084,-22740.532904000003
847.06,2024,5607,85,2,medio,152,44752.81413533835,0.39573893395524673,-22587.412904
1801.63,2024,5591,85,2,medio,152,44752.81413533835,0.8417055882485198,-21632.842904
169.41,2024,5574,85,2,bajo,152,44752.81413533835,0.07914685240875304,-23265.062904000002
2065.53,2023,5582,85,2,alto,152,23087.897503337783,0.9649973322463354,-21368.942904000003
1127.25,2024,5600,85,2,medio,152,44752.81413533835,0.5266412217564894,-22307.222904000002
5525.44,2024,5601,85,2,alto,152,44752.81413533835,2.5814366576555123,-17909.032904000003
860.09,2023,5596,85,2,medio,152,23087.897503337783,0.4018264346156921,-22574.382904000002
319.28,2022,5557,85,2,bajo,152,28270.918252788106,0.14916478978257877,-23115.192904000003
1765.8,2021,5577,85,2,medio,152,27085.747595419845,0.8249661294101653,-21668.672904000003
156.38,2022,5558,85,2,bajo,152,28270.918252788106,0.07305935174830766,-23278.092904
8907.17,2022,5640,85,2,alto,152,28270.918252788106,4.161350979102018,-14527.302904000002
3121.1,2020,5359,85,2,alto,152,58496.831775956285,1.4581502925031526,-20313.372904000003
1324.95,2022,5627,85,2,medio,152,28270.918252788106,0.6190049117465164,-22109.522904
2247.97,2021,5366,85,2,alto,152,27085.747595419845,1.0502316853155336,-21186.502904
3430.79,2021,5552,85,2,alto,152,27085.747595419845,1.6028347191749355,-20003.682904
6255.22,2023,5562,85,2,alto,152,23087.897503337783,2.9223834137552696,-17179.252904
172.67,2021,5369,85,2,bajo,152,27085.747595419845,0.08066989555173476,-23261.802904000004
2313.13,2023,5547,85,2,alto,152,23087.897503337783,1.0806738605292423,-21121.342904
3824.81,2022,5559,85,2,alto,152,28270.918252788106,1.7869173753705372,-19609.662904
838.2,2023,5578,85,2,medio,152,23087.897503337783,0.39159962038260315,-22596.272904
175.93,2023,5628,85,2,bajo,152,23087.897503337783,0.0821929386947165,-23258.542904
10425.36,2023,5634,85,2,alto,152,23087.897503337783,4.870635908317795,-13009.112904000001
1681.09,2024,5570,85,2,medio,152,44752.81413533835,0.7853903672500481,-21753.382904000002
58.65,2024,5641,85,2,bajo,152,44752.81413533835,0.027400760839226525,-23375.822904
2541.18,2024,5602,85,2,alto,152,44752.81413533835,1.18721680186574,-20893.292904
2143.72,2022,5617,85,2,alto,152,28270.918252788106,1.001527008120489,-21290.752904
5382.09,2024,5599,85,2,alto,152,44752.81413533835,2.5144648065676503,-18052.382904000002
7180.47,2024,5572,85,2,alto,152,44752.81413533835,3.35465202358467,-16254.002904
4274.4,2024,5638,85,2,alto,152,44752.81413533835,1.9969618436690513,-19160.072904
2339.17,2023,5832,85,2,alto,152,23087.897503337783,1.09283951802717,-21095.302904000004
3118.9,2020,3384,85,2,alto,152,58496.831775956285,1.4571224719772142,-20315.572904
2013.4,2022,5619,85,2,alto,152,28270.918252788106,0.9406426576930723,-21421.072904
729.78,2022,5624,85,2,medio,152,28270.918252788106,0.3409467560997568,-22704.692904000003
488.69,2021,5644,85,2,bajo,152,27085.747595419845,0.22831164219133182,-22945.782904000003
5343.0,2021,5365,85,2,alto,152,27085.747595419845,2.496202304586314,-18091.472904000002
619.01,2023,5594,85,2,medio,152,23087.897503337783,0.28919599261874873,-22815.462904000004
208.51,2022,5560,85,2,bajo,152,28270.918252788106,0.09741402630157071,-23225.962904000004
1009.96,2022,5551,85,2,medio,152,28270.918252788106,0.4718443719895179,-22424.512904000003
677.65,2020,5367,85,2,medio,152,58496.831775956285,0.3165920815464937,-22756.822904
2807.01,2021,3384,85,2,alto,152,27085.747595419845,1.3114102247794928,-20627.462904
428.85,2024,5833,85,2,bajo,152,44752.81413533835,0.20035492388580214,-23005.622904000003
162.9,2024,5593,85,2,bajo,152,44752.81413533835,0.07610543803427113,-23271.572904
306.25,2024,5568,85,2,bajo,152,44752.81413533835,0.14307728912213338,-23128.222904000002
2534.67,2024,5573,85,2,alto,152,44752.81413533835,1.1841753874912584,-20899.802904000004
1713.67,2022,5611,85,2,medio,152,28270.918252788106,0.8006114548569023,-21720.802904000004
2676.76,2021,5467,85,2,alto,152,27085.747595419845,1.2505585777324468,-20757.712904
794.93,2020,5362,85,2,medio,152,58496.831775956285,0.37138425940198366,-22639.542904
10425.36,2022,5637,85,2,alto,152,28270.918252788106,4.870635908317795,-13009.112904000001
230.67,2022,5565,85,2,bajo,152,28270.918252788106,0.10776698214466125,-23203.802904000004
3430.79,2023,5836,85,2,alto,152,23087.897503337783,1.6028347191749355,-20003.682904
4313.49,2020,5373,85,2,alto,152,58496.831775956285,2.0152243456503873,-19120.982904000004
208.51,2021,5576,85,2,bajo,152,27085.747595419845,0.09741402630157071,-23225.962904000004
501.73,2023,5548,85,2,medio,152,23087.897503337783,0.23440381476325875,-22932.742904000002
399.61,2021,5356,85,2,bajo,152,27085.747595419845,0.18669425471378195,-23034.862904
651.59,2021,5355,85,2,medio,152,27085.747595419845,0.30441708022560293,-22782.882904000002
619.01,2021,5359,85,2,medio,152,27085.747595419845,0.28919599261874873,-22815.462904000004
78.19,2020,3384,85,2,bajo,152,58496.831775956285,0.03652967587415383,-23356.282904000003
6711.33,2022,5561,85,2,alto,152,28270.918252788106,3.135473968339747,-16723.142904
104.25,2021,5359,85,2,bajo,152,27085.747595419845,0.04870467719504459,-23330.222904000002
1009.96,2023,5630,85,2,medio,152,23087.897503337783,0.4718443719895179,-22424.512904000003
599.46,2023,5588,85,2,medio,152,23087.897503337783,0.28006240567233986,-22835.012904000003
2137.2,2023,5580,85,2,alto,152,23087.897503337783,0.9984809218345256,-21297.272904
928.51,2024,5592,85,2,medio,152,44752.81413533835,0.4337916529723823,-22505.962904000004
117.29,2022,5615,85,2,bajo,152,28270.918252788106,0.054796849766971516,-23317.182904
931.77,2020,5374,85,2,medio,152,58496.831775956285,0.435314696115364,-22502.702904
1628.96,2022,5610,85,2,medio,152,28270.918252788106,0.7610356926967851,-21805.512904000003
866.61,2022,5620,85,2,medio,152,28270.918252788106,0.4048725209016556,-22567.862904
58.65,2022,5621,85,2,bajo,152,28270.918252788106,0.027400760839226525,-23375.822904
397.47,2023,5633,85,2,bajo,152,23087.897503337783,0.18569446565673262,-23037.002904
156.38,2021,5368,85,2,bajo,152,27085.747595419845,0.07305935174830766,-23278.092904
371.41,2020,5361,85,2,bajo,152,58496.831775956285,0.17351946433584187,-23063.062904000002
2137.2,2023,5629,85,2,alto,152,23087.897503337783,0.9984809218345256,-21297.272904
5773.04,2023,5842,85,2,alto,152,23087.897503337783,2.6971131859384196,-17661.432904
1036.03,2020,5360,85,2,medio,152,58496.831775956285,0.48402404522189013,-22398.442904000003
840.55,2024,5606,85,2,medio,152,44752.81413533835,0.3926975195807648,-22593.922904000003
5303.9,2024,5587,85,2,alto,152,44752.81413533835,2.4779351306934965,-18130.572904
5043.27,2023,5549,85,2,alto,152,23087.897503337783,2.3561711017501445,-18391.202904
2762.72,2024,5567,85,2,alto,152,44752.81413533835,1.2907183288277562,-20671.752904
293.22,2024,5603,85,2,bajo,152,44752.81413533835,0.13698978846168802,-23141.252904
4476.4,2024,5564,85,2,alto,152,44752.81413533835,2.09133445559614,-18958.072904
3274.84,2023,5837,85,2,alto,152,23087.897503337783,1.5299762596203341,-20159.632904000002
4671.87,2023,5635,85,2,alto,152,23087.897503337783,2.182656309325784,-18762.602904000003
319.28,2023,5597,85,2,bajo,152,23087.897503337783,0.14916478978257877,-23115.192904000003
1793.37,2024,5834,85,2,medio,152,44752.81413533835,0.8378465893647685,-21641.102904000003
501.73,2024,5590,85,2,medio,152,44752.81413533835,0.23440381476325875,-22932.742904000002
58.65,2023,5546,85,2,bajo,152,23087.897503337783,0.027400760839226525,-23375.822904
462.63,2020,5375,85,2,bajo,152,58496.831775956285,0.21613664087044104,-22971.842904
58.65,2022,5566,85,2,bajo,152,28270.918252788106,0.027400760839226525,-23375.822904
632.04,2022,5626,85,2,medio,152,28270.918252788106,0.29528349327919406,-22802.432904
3430.79,2022,3362,85,2,alto,152,28270.918252788106,1.6028347191749355,-20003.682904
1324.95,2022,5847,85,2,medio,152,28270.918252788106,0.6190049117465164,-22109.522904
280.19,2023,5605,85,2,bajo,152,23087.897503337783,0.13090228780124263,-23154.282904000003
1739.74,2023,5608,85,2,medio,152,23087.897503337783,0.8127911280892747,-21694.732904
182.44,2022,5625,85,2,bajo,152,28270.918252788106,0.08523435306919842,-23252.032904000003
2541.18,2022,5623,85,2,alto,152,28270.918252788106,1.18721680186574,-20893.292904
488.69,2021,5374,85,2,bajo,152,27085.747595419845,0.22831164219133182,-22945.782904000003
12816.68,2021,5563,85,2,alto,152,27085.747595419845,5.987839444721191,-10617.792904000002
2436.93,2023,5645,85,2,alto,152,23087.897503337783,1.1385121246706955,-20997.542904
58.65,2022,5579,85,2,bajo,152,28270.918252788106,0.027400760839226525,-23375.822904
768.88,2020,5363,85,2,medio,152,58496.831775956285,0.35921392999257445,-22665.592904
218.28,2020,5370,85,2,bajo,152,58496.831775956285,0.10197848381903438,-23216.192904000003
482.17,2024,5642,85,2,bajo,152,44752.81413533835,0.22526555590536837,-22952.302904000004
957.84,2024,5598,85,2,medio,152,44752.81413533835,0.44749436934773634,-22476.632904000002
4118.02,2023,5583,85,2,alto,152,23087.897503337783,1.923902491920744,-19316.452904
377.92,2024,5569,85,2,bajo,152,44752.81413533835,0.17656087871032378,-23056.552904000004
208.51,2020,5369,85,2,bajo,152,58496.831775956285,0.09741402630157071,-23225.962904000004
2345.71,2022,5556,85,2,alto,152,28270.918252788106,1.0958949481360964,-21088.762904000003
3492.5,2021,5604,85,2,alto,152,27085.747595419845,1.6316650849275132,-19941.972904000002
12839.48,2021,5545,85,2,alto,152,27085.747595419845,5.998491402899099,-10594.992904000002
3283.99,2021,5363,85,2,alto,152,27085.747595419845,1.5342510586259424,-20150.482904000004
533.72,2021,5643,85,2,medio,152,27085.747595419845,0.24934925959270215,-22900.752904
2339.17,2023,5835,85,2,alto,152,23087.897503337783,1.09283951802717,-21095.302904000004
360.63,2022,5838,85,2,bajo,152,28270.918252788106,0.16848314375874274,-23073.842904
768.87,2021,5371,85,2,medio,152,27085.747595419845,0.3592092580810929,-22665.602904000003
3701.0,2021,5844,85,2,alto,152,27085.747595419845,1.7290744393176023,-19733.472904000002
788.42,2021,5371,85,2,medio,152,27085.747595419845,0.36834284502750175,-22646.052904000004
1524.71,2024,5571,85,2,medio,152,44752.81413533835,0.7123310155017405,-21909.762904000003
